student_id,topic,quiz_no,score,time_taken
150,Probability,3,84,13
150,Probability,4,44,9
150,Probability,5,79,25
150,Probability,6,50,29
150,Probability,7,48,26
150,Probability,8,35,8
150,Probability,9,72,14
150,Probability,10,32,5
150,Statistics,1,84,19
150,Statistics,2,76,25
150,Statistics,3,75,11
150,Statistics,4,68,7
150,Statistics,5,59,7
150,Statistics,6,86,22
150,Statistics,7,91,24
150,Statistics,8,43,7
150,Statistics,9,57,11
150,Statistics,10,68,9
150,Trigonometry,1,64,22
150,Trigonometry,2,81,18
150,Trigonometry,3,92,8
150,Trigonometry,4,53,12
150,Trigonometry,5,58,25
150,Trigonometry,6,51,12
150,Trigonometry,7,44,21
150,Trigonometry,8,98,24
150,Trigonometry,9,93,8
150,Trigonometry,10,47,14
151,Algebra,1,59,19
151,Algebra,2,99,27
151,Algebra,3,82,20
151,Algebra,4,63,17
151,Algebra,5,56,13
151,Algebra,6,98,23
151,Algebra,7,60,7
151,Algebra,8,59,25
151,Algebra,9,35,14
151,Algebra,10,91,29
151,Calculus,1,61,7
151,Calculus,2,68,26
151,Calculus,3,59,22
151,Calculus,4,60,27
151,Calculus,5,69,5
151,Calculus,6,92,29
151,Calculus,7,65,28
151,Calculus,8,87,11
151,Calculus,9,75,17
151,Calculus,10,39,27
151,Probability,1,61,5
151,Probability,2,65,20
151,Probability,3,45,22
151,Probability,4,37,14
151,Probability,5,99,5
151,Probability,6,91,16
151,Probability,7,67,17
151,Probability,8,87,21
151,Probability,9,30,12
151,Probability,10,69,28
151,Statistics,1,92,15
151,Statistics,2,65,29
151,Statistics,3,86,14
151,Statistics,4,74,19
151,Statistics,5,31,8
151,Statistics,6,79,21
151,Statistics,7,39,25
151,Statistics,8,44,16
151,Statistics,9,60,25
151,Statistics,10,89,13
151,Trigonometry,1,75,17
151,Trigonometry,2,55,10
151,Trigonometry,3,80,8
151,Trigonometry,4,81,21
151,Trigonometry,5,80,7
151,Trigonometry,6,43,21
151,Trigonometry,7,30,29
151,Trigonometry,8,46,20
151,Trigonometry,9,79,6
151,Trigonometry,10,43,26
152,Algebra,1,88,21
152,Algebra,2,32,6
152,Algebra,3,69,29
152,Algebra,4,95,6
152,Algebra,5,38,24
152,Algebra,6,50,29
152,Algebra,7,73,29
152,Algebra,8,38,11
152,Algebra,9,91,16
152,Algebra,10,55,29
152,Calculus,1,66,20
152,Calculus,2,66,16
152,Calculus,3,53,24
152,Calculus,4,38,27
152,Calculus,5,58,23
152,Calculus,6,49,27
152,Calculus,7,56,25
152,Calculus,8,73,7
152,Calculus,9,51,14
152,Calculus,10,44,6
152,Probability,1,42,8
152,Probability,2,85,27
152,Probability,3,63,8
152,Probability,4,46,18
152,Probability,5,63,20
152,Probability,6,86,17
152,Probability,7,84,6
152,Probability,8,66,8
152,Probability,9,55,7
152,Probability,10,81,22
152,Statistics,1,82,25
152,Statistics,2,56,14
152,Statistics,3,30,10
152,Statistics,4,40,6
152,Statistics,5,92,25
152,Statistics,6,47,25
152,Statistics,7,48,8
152,Statistics,8,58,29
152,Statistics,9,85,17
152,Statistics,10,92,23
152,Trigonometry,1,78,5
152,Trigonometry,2,67,23
152,Trigonometry,3,81,5
152,Trigonometry,4,69,21
152,Trigonometry,5,50,26
152,Trigonometry,6,44,22
152,Trigonometry,7,77,11
152,Trigonometry,8,61,21
152,Trigonometry,9,97,16
152,Trigonometry,10,74,8
153,Algebra,1,94,5
153,Algebra,2,94,20
153,Algebra,3,47,26
153,Algebra,4,76,10
153,Algebra,5,95,13
153,Algebra,6,97,17
153,Algebra,7,52,26
153,Algebra,8,72,23
153,Algebra,9,54,20
153,Algebra,10,64,21
153,Calculus,1,47,19
153,Calculus,2,98,20
153,Calculus,3,44,14
153,Calculus,4,63,20
153,Calculus,5,37,19
153,Calculus,6,39,9
153,Calculus,7,77,25
153,Calculus,8,55,26
153,Calculus,9,52,17
153,Calculus,10,38,21
153,Probability,1,49,16
153,Probability,2,86,9
153,Probability,3,53,16
153,Probability,4,62,24
153,Probability,5,89,20
153,Probability,6,93,16
153,Probability,7,46,8
153,Probability,8,43,23
153,Probability,9,88,7
153,Probability,10,73,19
153,Statistics,1,40,14
153,Statistics,2,31,8
153,Statistics,3,46,21
153,Statistics,4,69,27
153,Statistics,5,75,28
153,Statistics,6,33,10
153,Statistics,7,92,23
153,Statistics,8,58,28
153,Statistics,9,64,24
153,Statistics,10,99,27
153,Trigonometry,1,75,16
153,Trigonometry,2,77,24
153,Trigonometry,3,37,27
153,Trigonometry,4,95,17
153,Trigonometry,5,69,29
153,Trigonometry,6,60,24
153,Trigonometry,7,77,8
153,Trigonometry,8,90,20
153,Trigonometry,9,81,10
153,Trigonometry,10,65,20
154,Algebra,1,84,25
154,Algebra,2,42,9
154,Algebra,3,76,12
154,Algebra,4,51,11
154,Algebra,5,87,22
154,Algebra,6,47,18
154,Algebra,7,68,11
154,Algebra,8,36,9
154,Algebra,9,94,18
154,Algebra,10,47,17
154,Calculus,1,54,12
154,Calculus,2,37,14
154,Calculus,3,61,21
154,Calculus,4,77,12
154,Calculus,5,44,7
154,Calculus,6,35,29
154,Calculus,7,92,12
154,Calculus,8,61,17
154,Calculus,9,81,19
154,Calculus,10,42,28
154,Probability,1,69,18
154,Probability,2,99,28
154,Probability,3,90,5
154,Probability,4,95,17
154,Probability,5,62,28
154,Probability,6,53,8
154,Probability,7,52,6
154,Probability,8,50,24
154,Probability,9,45,7
154,Probability,10,78,9
154,Statistics,1,87,12
154,Statistics,2,73,29
154,Statistics,3,52,16
154,Statistics,4,88,5
154,Statistics,5,44,21
154,Statistics,6,81,13
154,Statistics,7,73,8
154,Statistics,8,97,11
154,Statistics,9,75,13
154,Statistics,10,62,5
154,Trigonometry,1,33,5
154,Trigonometry,2,63,25
154,Trigonometry,3,93,29
154,Trigonometry,4,84,13
154,Trigonometry,5,46,25
154,Trigonometry,6,89,17
154,Trigonometry,7,32,8
154,Trigonometry,8,33,15
154,Trigonometry,9,36,15
154,Trigonometry,10,53,15
155,Algebra,1,39,9
155,Algebra,2,42,16
155,Algebra,3,68,23
155,Algebra,4,80,23
155,Algebra,5,81,26
155,Algebra,6,76,9
155,Algebra,7,59,18
155,Algebra,8,50,15
155,Algebra,9,77,22
155,Algebra,10,88,9
155,Calculus,1,77,16
155,Calculus,2,63,10
155,Calculus,3,82,29
155,Calculus,4,91,8
155,Calculus,5,42,14
155,Calculus,6,78,18
155,Calculus,7,85,19
155,Calculus,8,37,27
155,Calculus,9,47,7
155,Calculus,10,61,28
155,Probability,1,53,11
155,Probability,2,42,20
155,Probability,3,98,8
155,Probability,4,71,17
155,Probability,5,60,14
155,Probability,6,55,26
155,Probability,7,61,5
155,Probability,8,81,24
155,Probability,9,69,17
155,Probability,10,43,16
155,Statistics,1,77,15
155,Statistics,2,45,18
155,Statistics,3,64,25
155,Statistics,4,63,7
155,Statistics,5,97,26
155,Statistics,6,34,14
155,Statistics,7,81,6
155,Statistics,8,98,9
155,Statistics,9,56,27
155,Statistics,10,62,8
155,Trigonometry,1,88,25
155,Trigonometry,2,73,16
155,Trigonometry,3,78,25
155,Trigonometry,4,78,21
155,Trigonometry,5,95,29
155,Trigonometry,6,33,23
155,Trigonometry,7,40,21
155,Trigonometry,8,95,10
155,Trigonometry,9,98,24
155,Trigonometry,10,58,25
156,Algebra,1,49,12
156,Algebra,2,90,27
156,Algebra,3,99,7
156,Algebra,4,98,13
156,Algebra,5,36,8
156,Algebra,6,34,15
156,Algebra,7,44,6
156,Algebra,8,42,26
156,Algebra,9,36,12
156,Algebra,10,35,28
156,Calculus,1,93,11
156,Calculus,2,79,26
156,Calculus,3,54,26
156,Calculus,4,68,7
156,Calculus,5,34,5
156,Calculus,6,44,7
156,Calculus,7,69,29
156,Calculus,8,98,23
156,Calculus,9,72,5
156,Calculus,10,51,19
156,Probability,1,55,22
156,Probability,2,77,13
156,Probability,3,30,15
156,Probability,4,38,27
156,Probability,5,74,6
156,Probability,6,43,10
156,Probability,7,69,22
156,Probability,8,45,25
156,Probability,9,35,7
156,Probability,10,43,6
156,Statistics,1,96,22
156,Statistics,2,60,5
156,Statistics,3,30,16
156,Statistics,4,44,9
156,Statistics,5,56,10
156,Statistics,6,77,16
156,Statistics,7,41,7
156,Statistics,8,59,27
156,Statistics,9,95,11
156,Statistics,10,63,25
156,Trigonometry,1,68,15
156,Trigonometry,2,72,18
156,Trigonometry,3,32,18
156,Trigonometry,4,61,15
156,Trigonometry,5,32,29
156,Trigonometry,6,92,19
156,Trigonometry,7,69,22
156,Trigonometry,8,96,11
156,Trigonometry,9,91,14
156,Trigonometry,10,81,13
157,Algebra,1,75,27
157,Algebra,2,75,15
157,Algebra,3,89,5
157,Algebra,4,55,10
157,Algebra,5,51,26
157,Algebra,6,98,7
157,Algebra,7,95,7
157,Algebra,8,80,21
157,Algebra,9,47,15
157,Algebra,10,41,7
157,Calculus,1,36,5
157,Calculus,2,35,22
157,Calculus,3,74,26
157,Calculus,4,68,23
157,Calculus,5,38,7
157,Calculus,6,52,16
157,Calculus,7,91,22
157,Calculus,8,69,26
157,Calculus,9,36,21
157,Calculus,10,79,28
157,Probability,1,31,7
157,Probability,2,62,25
157,Probability,3,82,18
157,Probability,4,74,13
157,Probability,5,35,23
157,Probability,6,64,22
157,Probability,7,82,23
157,Probability,8,98,29
157,Probability,9,40,14
157,Probability,10,46,8
157,Statistics,1,50,22
157,Statistics,2,89,22
157,Statistics,3,30,18
157,Statistics,4,37,6
157,Statistics,5,80,19
157,Statistics,6,89,6
157,Statistics,7,65,5
157,Statistics,8,71,5
157,Statistics,9,83,19
157,Statistics,10,68,11
157,Trigonometry,1,51,29
157,Trigonometry,2,79,17
157,Trigonometry,3,39,18
157,Trigonometry,4,75,24
157,Trigonometry,5,35,25
157,Trigonometry,6,91,5
157,Trigonometry,7,48,11
157,Trigonometry,8,91,15
157,Trigonometry,9,82,28
157,Trigonometry,10,85,6
158,Algebra,1,51,8
158,Algebra,2,86,14
158,Algebra,3,95,12
158,Algebra,4,67,15
158,Algebra,5,91,14
158,Algebra,6,74,5
158,Algebra,7,96,13
158,Algebra,8,34,14
158,Algebra,9,39,16
158,Algebra,10,87,25
158,Calculus,1,50,5
158,Calculus,2,32,9
158,Calculus,3,93,21
158,Calculus,4,46,13
158,Calculus,5,61,10
158,Calculus,6,50,11
158,Calculus,7,36,19
158,Calculus,8,56,12
158,Calculus,9,57,19
158,Calculus,10,95,11
158,Probability,1,76,22
158,Probability,2,39,26
158,Probability,3,62,11
158,Probability,4,32,18
158,Probability,5,73,18
158,Probability,6,90,8
158,Probability,7,42,20
158,Probability,8,34,24
158,Probability,9,67,10
158,Probability,10,79,10
158,Statistics,1,85,28
158,Statistics,2,77,13
158,Statistics,3,88,17
158,Statistics,4,73,23
158,Statistics,5,84,27
158,Statistics,6,30,12
158,Statistics,7,33,25
158,Statistics,8,82,9
158,Statistics,9,78,7
158,Statistics,10,48,5
158,Trigonometry,1,58,27
158,Trigonometry,2,62,27
158,Trigonometry,3,81,13
158,Trigonometry,4,52,9
158,Trigonometry,5,86,10
158,Trigonometry,6,78,26
158,Trigonometry,7,33,12
158,Trigonometry,8,93,9
158,Trigonometry,9,60,9
158,Trigonometry,10,74,15
159,Algebra,1,37,12
159,Algebra,2,34,25
159,Algebra,3,38,6
159,Algebra,4,92,23
159,Algebra,5,60,11
159,Algebra,6,59,7
159,Algebra,7,80,23
159,Algebra,8,85,13
159,Algebra,9,39,18
159,Algebra,10,79,19
159,Calculus,1,30,29
159,Calculus,2,67,19
159,Calculus,3,99,22
159,Calculus,4,94,28
159,Calculus,5,96,21
159,Calculus,6,37,21
159,Calculus,7,69,21
159,Calculus,8,91,13
159,Calculus,9,41,29
159,Calculus,10,83,29
159,Probability,1,40,8
159,Probability,2,75,10
159,Probability,3,90,21
159,Probability,4,95,12
159,Probability,5,65,14
159,Probability,6,36,8
159,Probability,7,45,18
159,Probability,8,54,13
159,Probability,9,33,28
159,Probability,10,35,5
159,Statistics,1,68,5
159,Statistics,2,92,29
159,Statistics,3,96,5
159,Statistics,4,94,11
159,Statistics,5,50,17
159,Statistics,6,59,5
159,Statistics,7,77,26
159,Statistics,8,83,18
159,Statistics,9,33,27
159,Statistics,10,84,16
159,Trigonometry,1,41,21
159,Trigonometry,2,81,16
159,Trigonometry,3,94,5
159,Trigonometry,4,39,22
159,Trigonometry,5,76,6
159,Trigonometry,6,78,12
159,Trigonometry,7,51,26
159,Trigonometry,8,55,13
159,Trigonometry,9,50,24
159,Trigonometry,10,92,15
160,Algebra,1,35,28
160,Algebra,2,43,5
160,Algebra,3,53,13
160,Algebra,4,80,6
160,Algebra,5,44,7
160,Algebra,6,65,24
160,Algebra,7,68,16
160,Algebra,8,33,14
160,Algebra,9,35,29
160,Algebra,10,59,26
160,Calculus,1,96,28
160,Calculus,2,44,21
160,Calculus,3,47,23
160,Calculus,4,48,16
160,Calculus,5,98,28
160,Calculus,6,77,19
160,Calculus,7,76,10
160,Calculus,8,73,6
160,Calculus,9,56,24
160,Calculus,10,93,13
160,Probability,1,97,9
160,Probability,2,82,12
160,Probability,3,51,14
160,Probability,4,36,26
160,Probability,5,75,9
160,Probability,6,45,19
160,Probability,7,34,7
160,Probability,8,52,14
160,Probability,9,34,27
160,Probability,10,54,12
160,Statistics,1,50,6
160,Statistics,2,51,12
160,Statistics,3,97,23
160,Statistics,4,82,27
160,Statistics,5,81,19
160,Statistics,6,83,16
160,Statistics,7,36,23
160,Statistics,8,30,28
160,Statistics,9,68,23
160,Statistics,10,60,17
160,Trigonometry,1,53,9
160,Trigonometry,2,94,5
160,Trigonometry,3,88,22
160,Trigonometry,4,62,9
160,Trigonometry,5,70,16
160,Trigonometry,6,40,5
160,Trigonometry,7,48,26
160,Trigonometry,8,86,14
160,Trigonometry,9,60,24
160,Trigonometry,10,31,23
161,Algebra,1,67,14
161,Algebra,2,37,15
161,Algebra,3,49,24
161,Algebra,4,38,12
161,Algebra,5,44,6
161,Algebra,6,92,12
161,Algebra,7,50,9
161,Algebra,8,64,25
161,Algebra,9,97,21
161,Algebra,10,77,20
161,Calculus,1,91,24
161,Calculus,2,64,10
161,Calculus,3,50,20
161,Calculus,4,68,6
161,Calculus,5,44,10
161,Calculus,6,95,28
161,Calculus,7,85,21
161,Calculus,8,30,5
161,Calculus,9,57,8
161,Calculus,10,49,20
161,Probability,1,94,23
161,Probability,2,72,21
161,Probability,3,54,14
161,Probability,4,70,11
161,Probability,5,93,16
161,Probability,6,98,18
161,Probability,7,63,20
161,Probability,8,90,21
161,Probability,9,64,27
161,Probability,10,94,22
161,Statistics,1,65,19
161,Statistics,2,48,23
161,Statistics,3,71,9
161,Statistics,4,48,15
161,Statistics,5,68,9
161,Statistics,6,81,16
161,Statistics,7,76,16
161,Statistics,8,65,16
161,Statistics,9,80,20
161,Statistics,10,72,6
161,Trigonometry,1,78,22
161,Trigonometry,2,90,29
161,Trigonometry,3,34,29
161,Trigonometry,4,53,10
161,Trigonometry,5,62,14
161,Trigonometry,6,66,5
161,Trigonometry,7,40,28
161,Trigonometry,8,50,24
161,Trigonometry,9,39,29
161,Trigonometry,10,76,8
162,Algebra,1,76,19
162,Algebra,2,73,12
162,Algebra,3,91,10
162,Algebra,4,95,16
162,Algebra,5,33,27
162,Algebra,6,42,21
162,Algebra,7,60,20
162,Algebra,8,70,5
162,Algebra,9,41,9
162,Algebra,10,85,22
162,Calculus,1,49,6
162,Calculus,2,65,19
162,Calculus,3,67,26
162,Calculus,4,90,22
162,Calculus,5,88,24
162,Calculus,6,65,5
162,Calculus,7,44,22
162,Calculus,8,32,19
162,Calculus,9,34,28
162,Calculus,10,60,26
162,Probability,1,64,26
162,Probability,2,99,26
162,Probability,3,30,23
162,Probability,4,36,8
162,Probability,5,54,22
162,Probability,6,70,23
162,Probability,7,33,5
162,Probability,8,70,19
162,Probability,9,83,12
162,Probability,10,44,19
162,Statistics,1,79,11
162,Statistics,2,51,22
162,Statistics,3,31,8
162,Statistics,4,49,20
162,Statistics,5,96,28
162,Statistics,6,59,27
162,Statistics,7,95,7
162,Statistics,8,55,29
162,Statistics,9,98,6
162,Statistics,10,85,24
162,Trigonometry,1,91,6
162,Trigonometry,2,85,27
162,Trigonometry,3,49,22
162,Trigonometry,4,54,24
162,Trigonometry,5,54,25
162,Trigonometry,6,43,19
162,Trigonometry,7,72,15
162,Trigonometry,8,91,11
162,Trigonometry,9,98,6
162,Trigonometry,10,83,20
163,Algebra,1,84,19
163,Algebra,2,72,10
163,Algebra,3,74,23
163,Algebra,4,71,28
163,Algebra,5,59,9
163,Algebra,6,82,11
163,Algebra,7,40,18
163,Algebra,8,52,25
163,Algebra,9,79,25
163,Algebra,10,84,27
163,Calculus,1,33,5
163,Calculus,2,83,19
163,Calculus,3,34,8
163,Calculus,4,47,16
163,Calculus,5,60,27
163,Calculus,6,50,19
163,Calculus,7,59,27
163,Calculus,8,97,9
163,Calculus,9,70,17
163,Calculus,10,59,17
163,Probability,1,74,25
163,Probability,2,74,19
163,Probability,3,74,27
163,Probability,4,88,9
163,Probability,5,61,10
163,Probability,6,55,9
163,Probability,7,42,9
163,Probability,8,54,17
163,Probability,9,49,27
163,Probability,10,89,13
163,Statistics,1,50,23
163,Statistics,2,90,24
163,Statistics,3,55,26
163,Statistics,4,71,15
163,Statistics,5,66,13
163,Statistics,6,40,23
163,Statistics,7,63,10
163,Statistics,8,90,27
163,Statistics,9,82,5
163,Statistics,10,32,7
163,Trigonometry,1,57,18
163,Trigonometry,2,81,26
163,Trigonometry,3,98,21
163,Trigonometry,4,44,10
163,Trigonometry,5,43,29
163,Trigonometry,6,88,21
163,Trigonometry,7,37,12
163,Trigonometry,8,48,13
163,Trigonometry,9,74,17
163,Trigonometry,10,56,28
164,Algebra,1,48,25
164,Algebra,2,80,9
164,Algebra,3,38,24
164,Algebra,4,83,7
164,Algebra,5,98,12
164,Algebra,6,43,28
164,Algebra,7,32,28
164,Algebra,8,42,15
164,Algebra,9,58,12
164,Algebra,10,80,14
164,Calculus,1,60,22
164,Calculus,2,86,11
164,Calculus,3,77,20
164,Calculus,4,89,5
164,Calculus,5,32,10
164,Calculus,6,33,8
164,Calculus,7,33,14
164,Calculus,8,38,12
164,Calculus,9,80,21
164,Calculus,10,46,5
164,Probability,1,49,18
164,Probability,2,51,24
164,Probability,3,56,15
164,Probability,4,32,28
164,Probability,5,37,26
164,Probability,6,39,21
164,Probability,7,58,12
164,Probability,8,94,24
164,Probability,9,50,11
164,Probability,10,53,13
164,Statistics,1,89,16
164,Statistics,2,55,13
164,Statistics,3,49,28
164,Statistics,4,65,14
164,Statistics,5,65,26
164,Statistics,6,51,5
164,Statistics,7,98,13
164,Statistics,8,66,10
164,Statistics,9,42,24
164,Statistics,10,72,16
164,Trigonometry,1,66,14
164,Trigonometry,2,54,28
164,Trigonometry,3,50,13
164,Trigonometry,4,71,14
164,Trigonometry,5,31,8
164,Trigonometry,6,37,18
164,Trigonometry,7,50,28
164,Trigonometry,8,79,22
164,Trigonometry,9,74,12
164,Trigonometry,10,55,16
165,Algebra,1,86,27
165,Algebra,2,82,5
165,Algebra,3,81,22
165,Algebra,4,64,16
165,Algebra,5,80,29
165,Algebra,6,39,19
165,Algebra,7,81,6
165,Algebra,8,96,18
165,Algebra,9,68,12
165,Algebra,10,58,26
165,Calculus,1,99,15
165,Calculus,2,78,14
165,Calculus,3,60,25
165,Calculus,4,63,10
165,Calculus,5,86,9
165,Calculus,6,33,6
165,Calculus,7,41,7
165,Calculus,8,99,28
165,Calculus,9,50,25
165,Calculus,10,90,7
165,Probability,1,77,19
165,Probability,2,44,17
165,Probability,3,35,19
165,Probability,4,97,26
165,Probability,5,61,26
165,Probability,6,56,18
165,Probability,7,44,16
165,Probability,8,38,6
165,Probability,9,44,17
165,Probability,10,87,23
165,Statistics,1,48,29
165,Statistics,2,45,15
165,Statistics,3,37,5
165,Statistics,4,47,7
165,Statistics,5,72,22
165,Statistics,6,32,12
165,Statistics,7,88,18
165,Statistics,8,93,10
165,Statistics,9,76,18
165,Statistics,10,36,14
165,Trigonometry,1,60,14
165,Trigonometry,2,80,21
165,Trigonometry,3,44,16
165,Trigonometry,4,54,13
165,Trigonometry,5,98,8
165,Trigonometry,6,86,7
165,Trigonometry,7,96,22
165,Trigonometry,8,46,14
165,Trigonometry,9,95,28
165,Trigonometry,10,53,7
166,Algebra,1,61,27
166,Algebra,2,48,6
166,Algebra,3,89,23
166,Algebra,4,95,19
166,Algebra,5,64,9
166,Algebra,6,56,28
166,Algebra,7,36,10
166,Algebra,8,62,21
166,Algebra,9,46,18
166,Algebra,10,71,12
166,Calculus,1,69,18
166,Calculus,2,99,8
166,Calculus,3,30,19
166,Calculus,4,81,7
166,Calculus,5,98,9
166,Calculus,6,46,25
166,Calculus,7,81,18
166,Calculus,8,58,12
166,Calculus,9,30,8
166,Calculus,10,80,9
166,Probability,1,98,25
166,Probability,2,81,28
166,Probability,3,41,24
166,Probability,4,30,11
166,Probability,5,46,6
166,Probability,6,72,11
166,Probability,7,46,7
166,Probability,8,58,26
166,Probability,9,67,26
166,Probability,10,79,26
166,Statistics,1,98,27
166,Statistics,2,76,25
166,Statistics,3,49,27
166,Statistics,4,97,25
166,Statistics,5,50,5
166,Statistics,6,44,21
166,Statistics,7,80,18
166,Statistics,8,88,23
166,Statistics,9,79,6
166,Statistics,10,35,17
166,Trigonometry,1,78,10
166,Trigonometry,2,98,11
166,Trigonometry,3,80,26
166,Trigonometry,4,30,17
166,Trigonometry,5,72,11
166,Trigonometry,6,32,29
166,Trigonometry,7,46,17
166,Trigonometry,8,87,28
166,Trigonometry,9,83,27
166,Trigonometry,10,58,10
167,Algebra,1,83,10
167,Algebra,2,74,22
167,Algebra,3,60,8
167,Algebra,4,90,9
167,Algebra,5,96,8
167,Algebra,6,34,18
167,Algebra,7,81,21
167,Algebra,8,35,14
167,Algebra,9,52,20
167,Algebra,10,46,18
167,Calculus,1,73,13
167,Calculus,2,44,16
167,Calculus,3,87,26
167,Calculus,4,79,24
167,Calculus,5,99,8
167,Calculus,6,92,27
167,Calculus,7,73,17
167,Calculus,8,73,24
167,Calculus,9,96,7
167,Calculus,10,47,23
167,Probability,1,89,14
167,Probability,2,78,19
167,Probability,3,97,19
167,Probability,4,80,20
167,Probability,5,30,11
167,Probability,6,82,22
167,Probability,7,41,20
167,Probability,8,59,5
167,Probability,9,36,21
167,Probability,10,32,15
167,Statistics,1,92,10
167,Statistics,2,44,11
167,Statistics,3,72,21
167,Statistics,4,47,26
167,Statistics,5,90,28
167,Statistics,6,90,25
167,Statistics,7,55,23
167,Statistics,8,69,28
167,Statistics,9,37,25
167,Statistics,10,72,25
167,Trigonometry,1,32,27
167,Trigonometry,2,56,18
167,Trigonometry,3,56,13
167,Trigonometry,4,86,5
167,Trigonometry,5,62,16
167,Trigonometry,6,72,25
167,Trigonometry,7,94,24
167,Trigonometry,8,46,19
167,Trigonometry,9,63,22
167,Trigonometry,10,33,12
168,Algebra,1,57,13
168,Algebra,2,31,21
168,Algebra,3,87,14
168,Algebra,4,38,6
168,Algebra,5,91,23
168,Algebra,6,84,10
168,Algebra,7,79,5
168,Algebra,8,32,19
168,Algebra,9,81,14
168,Algebra,10,50,9
168,Calculus,1,44,27
168,Calculus,2,38,16
168,Calculus,3,68,9
168,Calculus,4,54,28
168,Calculus,5,93,12
168,Calculus,6,81,29
168,Calculus,7,38,14
168,Calculus,8,39,13
168,Calculus,9,91,7
168,Calculus,10,89,23
168,Probability,1,67,10
168,Probability,2,44,19
168,Probability,3,74,26
168,Probability,4,34,18
168,Probability,5,82,6
168,Probability,6,91,27
168,Probability,7,73,24
168,Probability,8,75,23
168,Probability,9,76,24
168,Probability,10,53,21
168,Statistics,1,75,27
168,Statistics,2,57,22
168,Statistics,3,93,26
168,Statistics,4,85,9
168,Statistics,5,83,16
168,Statistics,6,71,12
168,Statistics,7,86,19
168,Statistics,8,54,10
168,Statistics,9,73,19
168,Statistics,10,80,25
168,Trigonometry,1,63,17
168,Trigonometry,2,37,17
168,Trigonometry,3,99,10
168,Trigonometry,4,50,16
168,Trigonometry,5,36,19
168,Trigonometry,6,85,21
168,Trigonometry,7,71,27
168,Trigonometry,8,81,10
168,Trigonometry,9,82,12
168,Trigonometry,10,45,9
169,Algebra,1,47,24
169,Algebra,2,75,6
169,Algebra,3,92,7
169,Algebra,4,75,11
169,Algebra,5,78,5
169,Algebra,6,51,18
169,Algebra,7,74,10
169,Algebra,8,94,25
169,Algebra,9,33,7
169,Algebra,10,59,6
169,Calculus,1,49,27
169,Calculus,2,83,12
169,Calculus,3,54,19
169,Calculus,4,67,27
169,Calculus,5,81,6
169,Calculus,6,86,29
169,Calculus,7,81,16
169,Calculus,8,64,14
169,Calculus,9,43,26
169,Calculus,10,43,7
169,Probability,1,62,24
169,Probability,2,30,6
169,Probability,3,48,28
169,Probability,4,33,8
169,Probability,5,87,13
169,Probability,6,96,24
169,Probability,7,49,14
169,Probability,8,91,26
169,Probability,9,96,15
169,Probability,10,77,12
169,Statistics,1,44,25
169,Statistics,2,96,8
169,Statistics,3,59,17
169,Statistics,4,50,13
169,Statistics,5,48,11
169,Statistics,6,77,26
169,Statistics,7,92,24
169,Statistics,8,93,9
169,Statistics,9,60,14
169,Statistics,10,47,15
169,Trigonometry,1,49,22
169,Trigonometry,2,40,26
169,Trigonometry,3,73,22
169,Trigonometry,4,93,6
169,Trigonometry,5,94,27
169,Trigonometry,6,30,10
169,Trigonometry,7,38,11
169,Trigonometry,8,46,7
169,Trigonometry,9,81,22
169,Trigonometry,10,92,5
170,Algebra,1,33,27
170,Algebra,2,81,13
170,Algebra,3,93,12
170,Algebra,4,34,16
170,Algebra,5,92,5
170,Algebra,6,44,29
170,Algebra,7,67,14
170,Algebra,8,75,25
170,Algebra,9,55,12
170,Algebra,10,96,26
170,Calculus,1,51,23
170,Calculus,2,89,11
170,Calculus,3,65,25
170,Calculus,4,70,26
170,Calculus,5,77,17
170,Calculus,6,65,28
170,Calculus,7,50,22
170,Calculus,8,44,19
170,Calculus,9,35,15
170,Calculus,10,60,12
170,Probability,1,58,25
170,Probability,2,87,22
170,Probability,3,60,19
170,Probability,4,63,6
170,Probability,5,96,12
170,Probability,6,81,11
170,Probability,7,48,19
170,Probability,8,77,18
170,Probability,9,32,22
170,Probability,10,83,10
170,Statistics,1,78,27
170,Statistics,2,49,17
170,Statistics,3,89,7
170,Statistics,4,74,28
170,Statistics,5,31,13
170,Statistics,6,74,12
170,Statistics,7,53,7
170,Statistics,8,97,22
170,Statistics,9,95,24
170,Statistics,10,83,25
170,Trigonometry,1,78,14
170,Trigonometry,2,30,10
170,Trigonometry,3,64,23
170,Trigonometry,4,74,17
170,Trigonometry,5,94,18
170,Trigonometry,6,32,18
170,Trigonometry,7,53,5
170,Trigonometry,8,77,14
170,Trigonometry,9,42,8
170,Trigonometry,10,43,8
171,Algebra,1,39,12
171,Algebra,2,52,7
171,Algebra,3,84,11
171,Algebra,4,71,7
171,Algebra,5,95,19
171,Algebra,6,76,21
171,Algebra,7,81,22
171,Algebra,8,47,28
171,Algebra,9,52,16
171,Algebra,10,52,25
171,Calculus,1,93,12
171,Calculus,2,63,6
171,Calculus,3,98,5
171,Calculus,4,97,10
171,Calculus,5,48,15
171,Calculus,6,42,5
171,Calculus,7,35,11
171,Calculus,8,56,19
171,Calculus,9,81,6
171,Calculus,10,77,21
171,Probability,1,97,16
171,Probability,2,46,10
171,Probability,3,39,26
171,Probability,4,35,28
171,Probability,5,35,24
171,Probability,6,44,8
171,Probability,7,86,20
171,Probability,8,85,12
171,Probability,9,36,23
171,Probability,10,87,21
171,Statistics,1,93,17
